file,question_id,stage,skill,issue_type,detail,recommended_fix
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_a41e99f13f,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_addition_subtraction_7fefd3a2ab,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_8e722fa8b3,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_multiplication_division_1010a22f41,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_addition_subtraction_27f27aab92,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_1817cfe642,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_multiplication_division_3680ff4014,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_multiplication_division_07a6f96adf,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_multiplication_division_69d40c8475,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_multiplication_division_50c90275a7,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_addition_subtraction_e8c50aa9a5,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_c2bce1d2fd,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_addition_subtraction_a14d88d900,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_multiplication_division_4c0dfdd5e8,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_multiplication_division_2d88eba4a4,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_addition_subtraction_c086bdf104,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_multiplication_division_a856febda8,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_addition_subtraction_649b503232,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_multiplication_division_8b6f5d7b5e,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_f438e45393,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_98a3be4882,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_multiplication_division_987c07d713,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_9d4f4dcb0a,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_multiplication_division_c6bc83db2d,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_7da88dc820,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_c90170afa2,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_bc0d998a63,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_addition_subtraction_201ecdbf5d,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_addition_subtraction_febc0d6c26,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_4775b91d28,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_multiplication_division_d9bea2ffb2,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_multiplication_division_d052ff6115,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_683e2e6926,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_multiplication_division_a31f1e1f3a,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_a8b2128e63,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_33b29773e9,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_multiplication_division_b99e47247e,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_5c5ea61591,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_771a7eacc9,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_multiplication_division_fe4f8c8a48,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_multiplication_division_1b6d850fac,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_c38d7310e8,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_addition_subtraction_0b9fc116af,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_a8aa64b545,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_addition_subtraction_224356909c,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_multiplication_division_a8efa88efd,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_addition_subtraction_3acfbe745f,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_48eb62301e,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_9b31c6c733,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_72aca42279,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_multiplication_division_e3d206b436,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_addition_subtraction_87964efb1f,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_6f9cee53fe,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_addition_subtraction_a9b99e674c,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_addition_subtraction_5a4d9548ed,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_f1726d451f,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_addition_subtraction_c46de9e3a4,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_addition_subtraction_169fc0b771,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_451630a9bc,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_08bcfdd369,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_addition_subtraction_bce5cc81ed,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_multiplication_division_781b7c98a7,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_475dd18591,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_multiplication_division_d9e897b9d8,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_addition_subtraction_1cbd85a074,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_c3277e3f05,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_addition_subtraction_679a5c67a7,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_multiplication_division_d9075b585a,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_addition_subtraction_72242e7ae3,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_14d3e19cf1,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_756181bafc,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_multiplication_division_08a555807e,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_addition_subtraction_8ce2a90013,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_addition_subtraction_078fe35970,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_fractions_of_amount_df9fd5439d,KS2,fractions_of_amount,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_addition_subtraction_fabf3412af,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_multiplication_division_bba97eae07,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_addition_subtraction_57cef80a2a,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_addition_subtraction_35ae73b951,KS2,addition_subtraction,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
ALL_merged_deduped.jsonl,ks2_multiplication_division_d08d37b89f,KS2,multiplication_division,MISSING_EXPLANATION,rationale/hint field is empty,Add a concise rationale (1-2 sentences) explaining the method.
